,user_id,like,add,category,location,location_id
14914,142,1,0,outbond,GUNUNG GEDE,0
14915,143,1,0,outbond,GUNUNG PARANG,63
14916,143,1,0,outbond,KATULAMPA RAFTING BOGOR,42
14917,143,1,0,outbond,NUSA TENGGARA BARAT,94
14918,143,1,0,outbond,GUNUNG GEDE,0
14919,143,1,0,outbond,TAWANGMANGU,82
14920,143,1,0,outbond,GUNUNG AGUNG,99
14921,143,1,0,outbond,GUNUNG BROMO,4
14922,143,1,0,outbond,AIR TERJUN SIPISO-PISO,76
14923,143,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
14924,143,1,0,outbond,LOMBOK,24
14925,143,1,0,outbond,DISNEY SEA,92
14926,143,1,0,outbond,GEOPARK CILETUH,90
14927,143,1,0,outbond,PULAU PAHAWANG,52
14928,143,1,0,outbond,ANCOL,12
14929,143,1,0,outbond,PANTAI KUTA,88
14930,143,1,0,outbond,NUSA PENIDA,83
14931,144,1,0,outbond,TEBING CITATAH,104
14932,144,1,0,outbond,DISNEY SEA,92
14933,144,1,0,outbond,GUNUNG GEDE,0
14934,144,1,0,outbond,GUNUNG RINJANI,79
14935,144,1,0,outbond,BRANCHSTO BSD,51
14936,144,1,0,outbond,PANTAI SELATAN,57
14937,144,1,0,outbond,BALI,9
14938,144,1,0,outbond,GUNUNG BROMO,4
14939,144,1,0,outbond,GUNUNG AGUNG,99
14940,144,1,0,outbond,GUNUNG PARANG,63
14941,144,1,0,outbond,WATERBOM BALI,44
14942,144,1,0,outbond,NUSA PENIDA,83
14943,144,1,0,outbond,GUNUNG SEMERU,17
14944,144,1,0,outbond,AIR TERJUN SIPISO-PISO,76
14945,144,1,0,outbond,PANTAI KUTA,88
14946,144,1,0,outbond,NUSA TENGGARA BARAT,94
14947,145,1,0,outbond,WATERBOM BALI,44
14948,145,1,0,outbond,DISNEY SEA,92
14949,145,1,0,outbond,KATULAMPA RAFTING BOGOR,42
14950,145,1,0,outbond,BALI TOWER,64
14951,145,1,0,outbond,ANCOL,12
14952,145,1,0,outbond,GUNUNG PARANG,63
14953,145,1,0,outbond,PANTAI SELATAN,57
14954,145,1,0,outbond,TAWANGMANGU,82
14955,145,1,0,outbond,NUSA TENGGARA BARAT,94
14956,145,1,0,outbond,TAMAN MEKARSARI,75
14957,145,1,0,outbond,MARINA BAY STREET CIRCUIT,98
14958,145,1,0,outbond,GUNUNG,10
14959,145,1,0,outbond,NUSA PENIDA,83
14960,145,1,0,outbond,GUNUNG RINJANI,79
14961,145,1,0,outbond,PULAU PAHAWANG,52
14962,145,1,0,outbond,BALI,9
14963,146,1,0,outbond,GUNUNG PANGRANGO,103
14964,146,1,0,outbond,BALI,9
14965,146,1,0,outbond,AIR TERJUN SIPISO-PISO,76
14966,146,1,0,outbond,TEBING CITATAH,104
14967,146,1,0,outbond,GUNUNG RINJANI,79
14968,146,1,0,outbond,LOMBOK,24
14969,146,1,0,outbond,TAMAN MEKARSARI,75
14970,146,1,0,outbond,DANAU TOBA,3
14971,146,1,0,outbond,ANCOL,12
14972,146,1,0,outbond,KATULAMPA RAFTING BOGOR,42
14973,146,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
14974,146,1,0,outbond,MARINA BAY STREET CIRCUIT,98
14975,146,1,0,outbond,NUSA PENIDA,83
14976,146,1,0,outbond,GUNUNG SEMERU,17
14977,146,1,0,outbond,BALI TOWER,64
14978,146,1,0,outbond,PANTAI KUTA,88
14979,147,1,0,outbond,GUNUNG BROMO,4
14980,147,1,0,outbond,WATERBOM BALI,44
14981,147,1,0,outbond,GUNUNG GEDE,0
14982,147,1,0,outbond,AIR TERJUN SIPISO-PISO,76
14983,147,1,0,outbond,BRANCHSTO BSD,51
14984,147,1,0,outbond,GUNUNG,10
14985,147,1,0,outbond,DANAU TOBA,3
14986,147,1,0,outbond,GUNUNG AGUNG,99
14987,147,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
14988,147,1,0,outbond,BALI TOWER,64
14989,147,1,0,outbond,TAWANGMANGU,82
14990,147,1,0,outbond,NUSA PENIDA,83
14991,147,1,0,outbond,DISNEY SEA,92
14992,147,1,0,outbond,PANTAI SELATAN,57
14993,147,1,0,outbond,GUNUNG PARANG,63
14994,147,1,0,outbond,NUSAWIRU PARACENTER,34
14995,148,1,0,outbond,LOMBOK,24
14996,148,1,0,outbond,PANTAI SELATAN,57
14997,148,1,0,outbond,GUNUNG PARANG,63
14998,148,1,0,outbond,GUNUNG RINJANI,79
14999,148,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15000,148,1,0,outbond,YOGYAKARTA,18
15001,148,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15002,148,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15003,148,1,0,outbond,GEOPARK CILETUH,90
15004,148,1,0,outbond,GUNUNG GEDE,0
15005,148,1,0,outbond,BALI TOWER,64
15006,148,1,0,outbond,PULAU PAHAWANG,52
15007,148,1,0,outbond,PANTAI KUTA,88
15008,148,1,0,outbond,BRANCHSTO BSD,51
15009,148,1,0,outbond,GUNUNG SEMERU,17
15010,148,1,0,outbond,GUNUNG PANGRANGO,103
15011,149,1,0,outbond,NUSA TENGGARA BARAT,94
15012,149,1,0,outbond,NUSA PENIDA,83
15013,149,1,0,outbond,GEOPARK CILETUH,90
15014,149,1,0,outbond,GUNUNG,10
15015,149,1,0,outbond,BRANCHSTO BSD,51
15016,149,1,0,outbond,PULAU PAHAWANG,52
15017,149,1,0,outbond,TAWANGMANGU,82
15018,149,1,0,outbond,GUNUNG GEDE,0
15019,149,1,0,outbond,BALI TOWER,64
15020,149,1,0,outbond,GUNUNG PANGRANGO,103
15021,149,1,0,outbond,DISNEY SEA,92
15022,149,1,0,outbond,TEBING CITATAH,104
15023,149,1,0,outbond,NUSAWIRU PARACENTER,34
15024,149,1,0,outbond,WATERBOM BALI,44
15025,149,1,0,outbond,DANAU TOBA,3
15026,149,1,0,outbond,BALI,9
15027,150,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15028,150,1,0,outbond,TEBING CITATAH,104
15029,150,1,0,outbond,BALI TOWER,64
15030,150,1,0,outbond,GUNUNG GEDE,0
15031,150,1,0,outbond,LOMBOK,24
15032,150,1,0,outbond,TAWANGMANGU,82
15033,150,1,0,outbond,PANTAI KUTA,88
15034,150,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15035,150,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15036,150,1,0,outbond,GUNUNG SEMERU,17
15037,150,1,0,outbond,TAMAN MEKARSARI,75
15038,150,1,0,outbond,GUNUNG RINJANI,79
15039,150,1,0,outbond,BALI,9
15040,150,1,0,outbond,NUSA PENIDA,83
15041,150,1,0,outbond,GEOPARK CILETUH,90
15042,150,1,0,outbond,GUNUNG PANGRANGO,103
15043,151,1,0,outbond,WATERBOM BALI,44
15044,151,1,0,outbond,BALI,9
15045,151,1,0,outbond,NUSA PENIDA,83
15046,151,1,0,outbond,TAMAN MEKARSARI,75
15047,151,1,0,outbond,YOGYAKARTA,18
15048,151,1,0,outbond,ANCOL,12
15049,151,1,0,outbond,GUNUNG RINJANI,79
15050,151,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15051,151,1,0,outbond,GEOPARK CILETUH,90
15052,151,1,0,outbond,PANTAI KUTA,88
15053,151,1,0,outbond,BALI TOWER,64
15054,151,1,0,outbond,LOMBOK,24
15055,151,1,0,outbond,GUNUNG GEDE,0
15056,151,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15057,151,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15058,151,1,0,outbond,GUNUNG PANGRANGO,103
15059,152,1,0,outbond,TEBING CITATAH,104
15060,152,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15061,152,1,0,outbond,BALI,9
15062,152,1,0,outbond,GUNUNG PANGRANGO,103
15063,152,1,0,outbond,NUSAWIRU PARACENTER,34
15064,152,1,0,outbond,DISNEY SEA,92
15065,152,1,0,outbond,GEOPARK CILETUH,90
15066,152,1,0,outbond,TAMAN MEKARSARI,75
15067,152,1,0,outbond,NUSA PENIDA,83
15068,152,1,0,outbond,BALI TOWER,64
15069,152,1,0,outbond,PANTAI SELATAN,57
15070,152,1,0,outbond,PANTAI KUTA,88
15071,152,1,0,outbond,WATERBOM BALI,44
15072,152,1,0,outbond,ANCOL,12
15073,152,1,0,outbond,GUNUNG,10
15074,152,1,0,outbond,BRANCHSTO BSD,51
15075,153,1,0,outbond,GUNUNG PARANG,63
15076,153,1,0,outbond,GUNUNG SEMERU,17
15077,153,1,0,outbond,GUNUNG BROMO,4
15078,153,1,0,outbond,YOGYAKARTA,18
15079,153,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15080,153,1,0,outbond,BALI TOWER,64
15081,153,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15082,153,1,0,outbond,NUSA TENGGARA BARAT,94
15083,153,1,0,outbond,LOMBOK,24
15084,153,1,0,outbond,GEOPARK CILETUH,90
15085,153,1,0,outbond,GUNUNG RINJANI,79
15086,153,1,0,outbond,BRANCHSTO BSD,51
15087,153,1,0,outbond,PULAU PAHAWANG,52
15088,153,1,0,outbond,GUNUNG AGUNG,99
15089,153,1,0,outbond,PANTAI KUTA,88
15090,153,1,0,outbond,WATERBOM BALI,44
15091,154,1,0,outbond,PANTAI KUTA,88
15092,154,1,0,outbond,BALI,9
15093,154,1,0,outbond,NUSA PENIDA,83
15094,154,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15095,154,1,0,outbond,GUNUNG BROMO,4
15096,154,1,0,outbond,BRANCHSTO BSD,51
15097,154,1,0,outbond,NUSAWIRU PARACENTER,34
15098,154,1,0,outbond,DISNEY SEA,92
15099,154,1,0,outbond,ANCOL,12
15100,154,1,0,outbond,NUSA TENGGARA BARAT,94
15101,154,1,0,outbond,TEBING CITATAH,104
15102,154,1,0,outbond,GUNUNG PANGRANGO,103
15103,154,1,0,outbond,YOGYAKARTA,18
15104,154,1,0,outbond,PULAU PAHAWANG,52
15105,154,1,0,outbond,BALI TOWER,64
15106,154,1,0,outbond,GUNUNG SEMERU,17
15107,155,1,0,outbond,PANTAI SELATAN,57
15108,155,1,0,outbond,ANCOL,12
15109,155,1,0,outbond,YOGYAKARTA,18
15110,155,1,0,outbond,DANAU TOBA,3
15111,155,1,0,outbond,GUNUNG RINJANI,79
15112,155,1,0,outbond,GUNUNG GEDE,0
15113,155,1,0,outbond,PULAU PAHAWANG,52
15114,155,1,0,outbond,LOMBOK,24
15115,155,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15116,155,1,0,outbond,BALI TOWER,64
15117,155,1,0,outbond,NUSA TENGGARA BARAT,94
15118,155,1,0,outbond,DISNEY SEA,92
15119,155,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15120,155,1,0,outbond,TAMAN MEKARSARI,75
15121,155,1,0,outbond,WATERBOM BALI,44
15122,155,1,0,outbond,NUSA PENIDA,83
15123,156,1,0,outbond,GUNUNG,10
15124,156,1,0,outbond,TEBING CITATAH,104
15125,156,1,0,outbond,PANTAI KUTA,88
15126,156,1,0,outbond,GUNUNG PANGRANGO,103
15127,156,1,0,outbond,GEOPARK CILETUH,90
15128,156,1,0,outbond,GUNUNG BROMO,4
15129,156,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15130,156,1,0,outbond,GUNUNG SEMERU,17
15131,156,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15132,156,1,0,outbond,PULAU PAHAWANG,52
15133,156,1,0,outbond,BALI TOWER,64
15134,156,1,0,outbond,NUSA PENIDA,83
15135,156,1,0,outbond,DISNEY SEA,92
15136,156,1,0,outbond,GUNUNG AGUNG,99
15137,156,1,0,outbond,ANCOL,12
15138,156,1,0,outbond,NUSA TENGGARA BARAT,94
15139,157,1,0,outbond,BALI TOWER,64
15140,157,1,0,outbond,ANCOL,12
15141,157,1,0,outbond,LOMBOK,24
15142,157,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15143,157,1,0,outbond,PANTAI KUTA,88
15144,157,1,0,outbond,GUNUNG PANGRANGO,103
15145,157,1,0,outbond,NUSAWIRU PARACENTER,34
15146,157,1,0,outbond,GUNUNG,10
15147,157,1,0,outbond,GUNUNG AGUNG,99
15148,157,1,0,outbond,WATERBOM BALI,44
15149,157,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15150,157,1,0,outbond,TAWANGMANGU,82
15151,157,1,0,outbond,YOGYAKARTA,18
15152,157,1,0,outbond,GUNUNG BROMO,4
15153,157,1,0,outbond,GUNUNG RINJANI,79
15154,157,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15155,158,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15156,158,1,0,outbond,GUNUNG BROMO,4
15157,158,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15158,158,1,0,outbond,PANTAI SELATAN,57
15159,158,1,0,outbond,GUNUNG SEMERU,17
15160,158,1,0,outbond,WATERBOM BALI,44
15161,158,1,0,outbond,GUNUNG PANGRANGO,103
15162,158,1,0,outbond,NUSAWIRU PARACENTER,34
15163,158,1,0,outbond,YOGYAKARTA,18
15164,158,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15165,158,1,0,outbond,PANTAI KUTA,88
15166,158,1,0,outbond,PULAU PAHAWANG,52
15167,158,1,0,outbond,NUSA TENGGARA BARAT,94
15168,158,1,0,outbond,DANAU TOBA,3
15169,158,1,0,outbond,GUNUNG PARANG,63
15170,158,1,0,outbond,TAMAN MEKARSARI,75
15171,159,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15172,159,1,0,outbond,GUNUNG,10
15173,159,1,0,outbond,GUNUNG GEDE,0
15174,159,1,0,outbond,GUNUNG RINJANI,79
15175,159,1,0,outbond,GUNUNG PARANG,63
15176,159,1,0,outbond,YOGYAKARTA,18
15177,159,1,0,outbond,NUSA PENIDA,83
15178,159,1,0,outbond,PULAU PAHAWANG,52
15179,159,1,0,outbond,BRANCHSTO BSD,51
15180,159,1,0,outbond,LOMBOK,24
15181,159,1,0,outbond,DANAU TOBA,3
15182,159,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15183,159,1,0,outbond,WATERBOM BALI,44
15184,159,1,0,outbond,DISNEY SEA,92
15185,159,1,0,outbond,GEOPARK CILETUH,90
15186,159,1,0,outbond,PANTAI KUTA,88
15187,160,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15188,160,1,0,outbond,GUNUNG BROMO,4
15189,160,1,0,outbond,PANTAI SELATAN,57
15190,160,1,0,outbond,WATERBOM BALI,44
15191,160,1,0,outbond,YOGYAKARTA,18
15192,160,1,0,outbond,GUNUNG PANGRANGO,103
15193,160,1,0,outbond,BALI TOWER,64
15194,160,1,0,outbond,TAWANGMANGU,82
15195,160,1,0,outbond,GUNUNG PARANG,63
15196,160,1,0,outbond,DANAU TOBA,3
15197,160,1,0,outbond,ANCOL,12
15198,160,1,0,outbond,GUNUNG AGUNG,99
15199,160,1,0,outbond,PULAU PAHAWANG,52
15200,160,1,0,outbond,NUSA TENGGARA BARAT,94
15201,160,1,0,outbond,GUNUNG SEMERU,17
15202,160,1,0,outbond,GUNUNG,10
15203,161,1,0,outbond,NUSAWIRU PARACENTER,34
15204,161,1,0,outbond,BRANCHSTO BSD,51
15205,161,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15206,161,1,0,outbond,GUNUNG BROMO,4
15207,161,1,0,outbond,GUNUNG PANGRANGO,103
15208,161,1,0,outbond,TAMAN MEKARSARI,75
15209,161,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15210,161,1,0,outbond,DISNEY SEA,92
15211,161,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15212,161,1,0,outbond,BALI,9
15213,161,1,0,outbond,PANTAI SELATAN,57
15214,161,1,0,outbond,GEOPARK CILETUH,90
15215,161,1,0,outbond,TAWANGMANGU,82
15216,161,1,0,outbond,GUNUNG RINJANI,79
15217,161,1,0,outbond,DANAU TOBA,3
15218,161,1,0,outbond,GUNUNG AGUNG,99
15219,162,1,0,outbond,DISNEY SEA,92
15220,162,1,0,outbond,NUSA TENGGARA BARAT,94
15221,162,1,0,outbond,GUNUNG SEMERU,17
15222,162,1,0,outbond,LOMBOK,24
15223,162,1,0,outbond,PANTAI KUTA,88
15224,162,1,0,outbond,TAMAN MEKARSARI,75
15225,162,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15226,162,1,0,outbond,GUNUNG GEDE,0
15227,162,1,0,outbond,PANTAI SELATAN,57
15228,162,1,0,outbond,ANCOL,12
15229,162,1,0,outbond,GUNUNG PARANG,63
15230,162,1,0,outbond,DANAU TOBA,3
15231,162,1,0,outbond,GUNUNG RINJANI,79
15232,162,1,0,outbond,WATERBOM BALI,44
15233,162,1,0,outbond,GEOPARK CILETUH,90
15234,162,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15235,163,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15236,163,1,0,outbond,PANTAI SELATAN,57
15237,163,1,0,outbond,GEOPARK CILETUH,90
15238,163,1,0,outbond,DANAU TOBA,3
15239,163,1,0,outbond,BALI,9
15240,163,1,0,outbond,NUSAWIRU PARACENTER,34
15241,163,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15242,163,1,0,outbond,GUNUNG AGUNG,99
15243,163,1,0,outbond,PULAU PAHAWANG,52
15244,163,1,0,outbond,GUNUNG,10
15245,163,1,0,outbond,PANTAI KUTA,88
15246,163,1,0,outbond,GUNUNG PANGRANGO,103
15247,163,1,0,outbond,GUNUNG PARANG,63
15248,163,1,0,outbond,YOGYAKARTA,18
15249,163,1,0,outbond,TEBING CITATAH,104
15250,163,1,0,outbond,DISNEY SEA,92
15251,164,1,0,outbond,NUSAWIRU PARACENTER,34
15252,164,1,0,outbond,GUNUNG,10
15253,164,1,0,outbond,GUNUNG BROMO,4
15254,164,1,0,outbond,BRANCHSTO BSD,51
15255,164,1,0,outbond,GUNUNG RINJANI,79
15256,164,1,0,outbond,YOGYAKARTA,18
15257,164,1,0,outbond,PULAU PAHAWANG,52
15258,164,1,0,outbond,NUSA TENGGARA BARAT,94
15259,164,1,0,outbond,ANCOL,12
15260,164,1,0,outbond,GUNUNG PANGRANGO,103
15261,164,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15262,164,1,0,outbond,GEOPARK CILETUH,90
15263,164,1,0,outbond,NUSA PENIDA,83
15264,164,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15265,164,1,0,outbond,WATERBOM BALI,44
15266,164,1,0,outbond,TAMAN MEKARSARI,75
15267,165,1,0,outbond,DANAU TOBA,3
15268,165,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15269,165,1,0,outbond,PANTAI SELATAN,57
15270,165,1,0,outbond,NUSAWIRU PARACENTER,34
15271,165,1,0,outbond,BRANCHSTO BSD,51
15272,165,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15273,165,1,0,outbond,GUNUNG,10
15274,165,1,0,outbond,NUSA PENIDA,83
15275,165,1,0,outbond,PANTAI KUTA,88
15276,165,1,0,outbond,GUNUNG AGUNG,99
15277,165,1,0,outbond,GUNUNG PANGRANGO,103
15278,165,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15279,165,1,0,outbond,WATERBOM BALI,44
15280,165,1,0,outbond,GEOPARK CILETUH,90
15281,165,1,0,outbond,ANCOL,12
15282,165,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15283,166,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15284,166,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15285,166,1,0,outbond,TAWANGMANGU,82
15286,166,1,0,outbond,DANAU TOBA,3
15287,166,1,0,outbond,TEBING CITATAH,104
15288,166,1,0,outbond,BALI TOWER,64
15289,166,1,0,outbond,ANCOL,12
15290,166,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15291,166,1,0,outbond,LOMBOK,24
15292,166,1,0,outbond,WATERBOM BALI,44
15293,166,1,0,outbond,PULAU PAHAWANG,52
15294,166,1,0,outbond,GUNUNG BROMO,4
15295,166,1,0,outbond,GUNUNG RINJANI,79
15296,166,1,0,outbond,GEOPARK CILETUH,90
15297,166,1,0,outbond,NUSA PENIDA,83
15298,166,1,0,outbond,NUSA TENGGARA BARAT,94
15299,167,1,0,outbond,TAMAN MEKARSARI,75
15300,167,1,0,outbond,GUNUNG AGUNG,99
15301,167,1,0,outbond,BRANCHSTO BSD,51
15302,167,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15303,167,1,0,outbond,PULAU PAHAWANG,52
15304,167,1,0,outbond,GUNUNG SEMERU,17
15305,167,1,0,outbond,NUSAWIRU PARACENTER,34
15306,167,1,0,outbond,DISNEY SEA,92
15307,167,1,0,outbond,LOMBOK,24
15308,167,1,0,outbond,PANTAI SELATAN,57
15309,167,1,0,outbond,PANTAI KUTA,88
15310,167,1,0,outbond,TAWANGMANGU,82
15311,167,1,0,outbond,BALI,9
15312,167,1,0,outbond,WATERBOM BALI,44
15313,167,1,0,outbond,YOGYAKARTA,18
15314,167,1,0,outbond,GUNUNG PANGRANGO,103
15315,168,1,0,outbond,GEOPARK CILETUH,90
15316,168,1,0,outbond,GUNUNG RINJANI,79
15317,168,1,0,outbond,BRANCHSTO BSD,51
15318,168,1,0,outbond,GUNUNG AGUNG,99
15319,168,1,0,outbond,PANTAI KUTA,88
15320,168,1,0,outbond,GUNUNG SEMERU,17
15321,168,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15322,168,1,0,outbond,GUNUNG PANGRANGO,103
15323,168,1,0,outbond,NUSA TENGGARA BARAT,94
15324,168,1,0,outbond,NUSA PENIDA,83
15325,168,1,0,outbond,GUNUNG PARANG,63
15326,168,1,0,outbond,LOMBOK,24
15327,168,1,0,outbond,DANAU TOBA,3
15328,168,1,0,outbond,PULAU PAHAWANG,52
15329,168,1,0,outbond,TAWANGMANGU,82
15330,168,1,0,outbond,PANTAI SELATAN,57
15331,169,1,0,outbond,BALI,9
15332,169,1,0,outbond,GUNUNG PANGRANGO,103
15333,169,1,0,outbond,GUNUNG BROMO,4
15334,169,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15335,169,1,0,outbond,TAWANGMANGU,82
15336,169,1,0,outbond,WATERBOM BALI,44
15337,169,1,0,outbond,BRANCHSTO BSD,51
15338,169,1,0,outbond,BALI TOWER,64
15339,169,1,0,outbond,GEOPARK CILETUH,90
15340,169,1,0,outbond,NUSA PENIDA,83
15341,169,1,0,outbond,GUNUNG SEMERU,17
15342,169,1,0,outbond,NUSA TENGGARA BARAT,94
15343,169,1,0,outbond,GUNUNG PARANG,63
15344,169,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15345,169,1,0,outbond,TEBING CITATAH,104
15346,169,1,0,outbond,YOGYAKARTA,18
15347,170,1,0,outbond,DANAU TOBA,3
15348,170,1,0,outbond,GUNUNG SEMERU,17
15349,170,1,0,outbond,GUNUNG,10
15350,170,1,0,outbond,NUSA TENGGARA BARAT,94
15351,170,1,0,outbond,BALI,9
15352,170,1,0,outbond,TAMAN MEKARSARI,75
15353,170,1,0,outbond,GUNUNG PANGRANGO,103
15354,170,1,0,outbond,PANTAI KUTA,88
15355,170,1,0,outbond,MARINA BAY STREET CIRCUIT,98
15356,170,1,0,outbond,GUNUNG BROMO,4
15357,170,1,0,outbond,GUNUNG RINJANI,79
15358,170,1,0,outbond,GUNUNG GEDE,0
15359,170,1,0,outbond,LOMBOK,24
15360,170,1,0,outbond,GUNUNG AGUNG,99
15361,170,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15362,170,1,0,outbond,GEOPARK CILETUH,90
15363,171,1,0,outbond,BALI,9
15364,171,1,0,outbond,GUNUNG PARANG,63
15365,171,1,0,outbond,GUNUNG BROMO,4
15366,171,1,0,outbond,NUSA TENGGARA BARAT,94
15367,171,1,0,outbond,TEBING CITATAH,104
15368,171,1,0,outbond,PULAU PAHAWANG,52
15369,171,1,0,outbond,GEOPARK CILETUH,90
15370,171,1,0,outbond,NUSAWIRU PARACENTER,34
15371,171,1,0,outbond,GUNUNG RINJANI,79
15372,171,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15373,171,1,0,outbond,GUMUK PASIR PARANGKUSUMO,60
15374,171,1,0,outbond,BALI TOWER,64
15375,171,1,0,outbond,ANCOL,12
15376,171,1,0,outbond,PANTAI KUTA,88
15377,171,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15378,171,1,0,outbond,GUNUNG AGUNG,99
15379,172,1,0,outbond,BRANCHSTO BSD,51
15380,172,1,0,outbond,LOMBOK,24
15381,172,1,0,outbond,NUSA PENIDA,83
15382,172,1,0,outbond,PULAU PAHAWANG,52
15383,172,1,0,outbond,GUNUNG BROMO,4
15384,172,1,0,outbond,DANAU TOBA,3
15385,172,1,0,outbond,BALI,9
15386,172,1,0,outbond,GUNUNG,10
15387,172,1,0,outbond,GUNUNG SEMERU,17
15388,172,1,0,outbond,WATERBOM BALI,44
15389,172,1,0,outbond,GUNUNG AGUNG,99
15390,172,1,0,outbond,TEBING CITATAH,104
15391,172,1,0,outbond,GEOPARK CILETUH,90
15392,172,1,0,outbond,NUSA TENGGARA BARAT,94
15393,172,1,0,outbond,TAMAN MEKARSARI,75
15394,172,1,0,outbond,DISNEY SEA,92
15395,173,1,0,outbond,GUNUNG BROMO,4
15396,173,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15397,173,1,0,outbond,NUSAWIRU PARACENTER,34
15398,173,1,0,outbond,NUSA PENIDA,83
15399,173,1,0,outbond,NUSA TENGGARA BARAT,94
15400,173,1,0,outbond,GUNUNG PARANG,63
15401,173,1,0,outbond,DANAU TOBA,3
15402,173,1,0,outbond,LOMBOK,24
15403,173,1,0,outbond,WATERBOM BALI,44
15404,173,1,0,outbond,PANTAI SELATAN,57
15405,173,1,0,outbond,GEOPARK CILETUH,90
15406,173,1,0,outbond,DISNEY SEA,92
15407,173,1,0,outbond,GUNUNG AGUNG,99
15408,173,1,0,outbond,GUNUNG RINJANI,79
15409,173,1,0,outbond,TAWANGMANGU,82
15410,173,1,0,outbond,BRANCHSTO BSD,51
15411,174,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15412,174,1,0,outbond,PANTAI SELATAN,57
15413,174,1,0,outbond,GUNUNG GEDE,0
15414,174,1,0,outbond,DISNEY SEA,92
15415,174,1,0,outbond,NUSAWIRU PARACENTER,34
15416,174,1,0,outbond,GUNUNG,10
15417,174,1,0,outbond,AIR TERJUN SIPISO-PISO,76
15418,174,1,0,outbond,BRANCHSTO BSD,51
15419,174,1,0,outbond,BALI,9
15420,174,1,0,outbond,BALI TOWER,64
15421,174,1,0,outbond,GUNUNG PARANG,63
15422,174,1,0,outbond,GUNUNG BROMO,4
15423,174,1,0,outbond,GUNUNG SEMERU,17
15424,174,1,0,outbond,PANTAI KUTA,88
15425,174,1,0,outbond,LOMBOK,24
15426,174,1,0,outbond,NUSA TENGGARA BARAT,94
15427,175,1,0,outbond,NUSA PENIDA,83
15428,175,1,0,outbond,GUNUNG BROMO,4
15429,175,1,0,outbond,GEOPARK CILETUH,90
15430,175,1,0,outbond,LOMBOK,24
15431,175,1,0,outbond,GUNUNG PARANG,63
15432,175,1,0,outbond,KATULAMPA RAFTING BOGOR,42
15433,175,1,0,outbond,GUNUNG SEMERU,17
15434,175,1,0,outbond,GUNUNG GEDE,0
15435,175,1,0,outbond,BRANCHSTO BSD,51
15436,175,1,0,outbond,ANCOL,12
15437,175,1,0,outbond,GUNUNG,10
15438,175,1,0,outbond,PANTAI SELATAN,57
15439,175,1,0,outbond,GUNUNG RINJANI,79
